,id,date.entered,week,rank
7097,94,2000-05-06,wk30,
7098,94,2000-05-06,wk31,
7099,94,2000-05-06,wk32,
7100,94,2000-05-06,wk33,
7101,94,2000-05-06,wk34,
7102,94,2000-05-06,wk35,
7103,94,2000-05-06,wk36,
7104,94,2000-05-06,wk37,
7105,94,2000-05-06,wk38,
7106,94,2000-05-06,wk39,
7107,94,2000-05-06,wk40,
7108,94,2000-05-06,wk41,
7109,94,2000-05-06,wk42,
7110,94,2000-05-06,wk43,
7111,94,2000-05-06,wk44,
7112,94,2000-05-06,wk45,
7113,94,2000-05-06,wk46,
7114,94,2000-05-06,wk47,
7115,94,2000-05-06,wk48,
7116,94,2000-05-06,wk49,
7117,94,2000-05-06,wk50,
7118,94,2000-05-06,wk51,
7119,94,2000-05-06,wk52,
7120,94,2000-05-06,wk53,
7121,94,2000-05-06,wk54,
7122,94,2000-05-06,wk55,
7123,94,2000-05-06,wk56,
7124,94,2000-05-06,wk57,
7125,94,2000-05-06,wk58,
7126,94,2000-05-06,wk59,
7127,94,2000-05-06,wk60,
7128,94,2000-05-06,wk61,
7129,94,2000-05-06,wk62,
7130,94,2000-05-06,wk63,
7131,94,2000-05-06,wk64,
7132,94,2000-05-06,wk65,
7133,94,2000-05-06,wk66,
7134,94,2000-05-06,wk67,
7135,94,2000-05-06,wk68,
7136,94,2000-05-06,wk69,
7137,94,2000-05-06,wk70,
7138,94,2000-05-06,wk71,
7139,94,2000-05-06,wk72,
7140,94,2000-05-06,wk73,
7141,94,2000-05-06,wk74,
7142,94,2000-05-06,wk75,
7143,94,2000-05-06,wk76,
7144,95,2000-08-26,wk1,87.0
7145,95,2000-08-26,wk2,74.0
7146,95,2000-08-26,wk3,59.0
7147,95,2000-08-26,wk4,65.0
7148,95,2000-08-26,wk5,59.0
7149,95,2000-08-26,wk6,58.0
7150,95,2000-08-26,wk7,59.0
7151,95,2000-08-26,wk8,62.0
7152,95,2000-08-26,wk9,89.0
7153,95,2000-08-26,wk10,86.0
7154,95,2000-08-26,wk11,
7155,95,2000-08-26,wk12,
7156,95,2000-08-26,wk13,
7157,95,2000-08-26,wk14,
7158,95,2000-08-26,wk15,
7159,95,2000-08-26,wk16,
7160,95,2000-08-26,wk17,
7161,95,2000-08-26,wk18,
7162,95,2000-08-26,wk19,
7163,95,2000-08-26,wk20,
7164,95,2000-08-26,wk21,
7165,95,2000-08-26,wk22,
7166,95,2000-08-26,wk23,
7167,95,2000-08-26,wk24,
7168,95,2000-08-26,wk25,
7169,95,2000-08-26,wk26,
7170,95,2000-08-26,wk27,
7171,95,2000-08-26,wk28,
7172,95,2000-08-26,wk29,
7173,95,2000-08-26,wk30,
7174,95,2000-08-26,wk31,
7175,95,2000-08-26,wk32,
7176,95,2000-08-26,wk33,
7177,95,2000-08-26,wk34,
7178,95,2000-08-26,wk35,
7179,95,2000-08-26,wk36,
7180,95,2000-08-26,wk37,
7181,95,2000-08-26,wk38,
7182,95,2000-08-26,wk39,
7183,95,2000-08-26,wk40,
7184,95,2000-08-26,wk41,
7185,95,2000-08-26,wk42,
7186,95,2000-08-26,wk43,
7187,95,2000-08-26,wk44,
7188,95,2000-08-26,wk45,
7189,95,2000-08-26,wk46,
7190,95,2000-08-26,wk47,
7191,95,2000-08-26,wk48,
7192,95,2000-08-26,wk49,
7193,95,2000-08-26,wk50,
7194,95,2000-08-26,wk51,
7195,95,2000-08-26,wk52,
7196,95,2000-08-26,wk53,
7197,95,2000-08-26,wk54,
7198,95,2000-08-26,wk55,
7199,95,2000-08-26,wk56,
7200,95,2000-08-26,wk57,
7201,95,2000-08-26,wk58,
7202,95,2000-08-26,wk59,
7203,95,2000-08-26,wk60,
7204,95,2000-08-26,wk61,
7205,95,2000-08-26,wk62,
7206,95,2000-08-26,wk63,
7207,95,2000-08-26,wk64,
7208,95,2000-08-26,wk65,
7209,95,2000-08-26,wk66,
7210,95,2000-08-26,wk67,
7211,95,2000-08-26,wk68,
7212,95,2000-08-26,wk69,
7213,95,2000-08-26,wk70,
7214,95,2000-08-26,wk71,
7215,95,2000-08-26,wk72,
7216,95,2000-08-26,wk73,
7217,95,2000-08-26,wk74,
7218,95,2000-08-26,wk75,
7219,95,2000-08-26,wk76,
7220,96,2000-06-17,wk1,92.0
7221,96,2000-06-17,wk2,92.0
7222,96,2000-06-17,wk3,97.0
7223,96,2000-06-17,wk4,100.0
7224,96,2000-06-17,wk5,
7225,96,2000-06-17,wk6,
7226,96,2000-06-17,wk7,
7227,96,2000-06-17,wk8,
7228,96,2000-06-17,wk9,
7229,96,2000-06-17,wk10,
7230,96,2000-06-17,wk11,
7231,96,2000-06-17,wk12,
7232,96,2000-06-17,wk13,
7233,96,2000-06-17,wk14,
7234,96,2000-06-17,wk15,
7235,96,2000-06-17,wk16,
7236,96,2000-06-17,wk17,
7237,96,2000-06-17,wk18,
7238,96,2000-06-17,wk19,
7239,96,2000-06-17,wk20,
7240,96,2000-06-17,wk21,
7241,96,2000-06-17,wk22,
7242,96,2000-06-17,wk23,
7243,96,2000-06-17,wk24,
7244,96,2000-06-17,wk25,
7245,96,2000-06-17,wk26,
7246,96,2000-06-17,wk27,
7247,96,2000-06-17,wk28,
7248,96,2000-06-17,wk29,
7249,96,2000-06-17,wk30,
7250,96,2000-06-17,wk31,
7251,96,2000-06-17,wk32,
7252,96,2000-06-17,wk33,
7253,96,2000-06-17,wk34,
7254,96,2000-06-17,wk35,
7255,96,2000-06-17,wk36,
7256,96,2000-06-17,wk37,
7257,96,2000-06-17,wk38,
7258,96,2000-06-17,wk39,
7259,96,2000-06-17,wk40,
7260,96,2000-06-17,wk41,
7261,96,2000-06-17,wk42,
7262,96,2000-06-17,wk43,
7263,96,2000-06-17,wk44,
7264,96,2000-06-17,wk45,
7265,96,2000-06-17,wk46,
7266,96,2000-06-17,wk47,
7267,96,2000-06-17,wk48,
7268,96,2000-06-17,wk49,
7269,96,2000-06-17,wk50,
7270,96,2000-06-17,wk51,
7271,96,2000-06-17,wk52,
7272,96,2000-06-17,wk53,
7273,96,2000-06-17,wk54,
7274,96,2000-06-17,wk55,
7275,96,2000-06-17,wk56,
7276,96,2000-06-17,wk57,
7277,96,2000-06-17,wk58,
7278,96,2000-06-17,wk59,
7279,96,2000-06-17,wk60,
7280,96,2000-06-17,wk61,
7281,96,2000-06-17,wk62,
7282,96,2000-06-17,wk63,
7283,96,2000-06-17,wk64,
7284,96,2000-06-17,wk65,
7285,96,2000-06-17,wk66,
7286,96,2000-06-17,wk67,
7287,96,2000-06-17,wk68,
7288,96,2000-06-17,wk69,
7289,96,2000-06-17,wk70,
7290,96,2000-06-17,wk71,
7291,96,2000-06-17,wk72,
7292,96,2000-06-17,wk73,
7293,96,2000-06-17,wk74,
7294,96,2000-06-17,wk75,
7295,96,2000-06-17,wk76,
7296,97,2000-06-10,wk1,77.0
7297,97,2000-06-10,wk2,
7298,97,2000-06-10,wk3,
7299,97,2000-06-10,wk4,
7300,97,2000-06-10,wk5,
7301,97,2000-06-10,wk6,
7302,97,2000-06-10,wk7,
7303,97,2000-06-10,wk8,
7304,97,2000-06-10,wk9,
7305,97,2000-06-10,wk10,
7306,97,2000-06-10,wk11,
7307,97,2000-06-10,wk12,
7308,97,2000-06-10,wk13,
7309,97,2000-06-10,wk14,
7310,97,2000-06-10,wk15,
7311,97,2000-06-10,wk16,
7312,97,2000-06-10,wk17,
7313,97,2000-06-10,wk18,
7314,97,2000-06-10,wk19,
7315,97,2000-06-10,wk20,
7316,97,2000-06-10,wk21,
7317,97,2000-06-10,wk22,
7318,97,2000-06-10,wk23,
7319,97,2000-06-10,wk24,
7320,97,2000-06-10,wk25,
7321,97,2000-06-10,wk26,
7322,97,2000-06-10,wk27,
7323,97,2000-06-10,wk28,
7324,97,2000-06-10,wk29,
7325,97,2000-06-10,wk30,
7326,97,2000-06-10,wk31,
7327,97,2000-06-10,wk32,
7328,97,2000-06-10,wk33,
7329,97,2000-06-10,wk34,
7330,97,2000-06-10,wk35,
7331,97,2000-06-10,wk36,
7332,97,2000-06-10,wk37,
7333,97,2000-06-10,wk38,
7334,97,2000-06-10,wk39,
7335,97,2000-06-10,wk40,
7336,97,2000-06-10,wk41,
7337,97,2000-06-10,wk42,
7338,97,2000-06-10,wk43,
7339,97,2000-06-10,wk44,
7340,97,2000-06-10,wk45,
7341,97,2000-06-10,wk46,
7342,97,2000-06-10,wk47,
7343,97,2000-06-10,wk48,
7344,97,2000-06-10,wk49,
7345,97,2000-06-10,wk50,
7346,97,2000-06-10,wk51,
7347,97,2000-06-10,wk52,
7348,97,2000-06-10,wk53,
7349,97,2000-06-10,wk54,
7350,97,2000-06-10,wk55,
7351,97,2000-06-10,wk56,
7352,97,2000-06-10,wk57,
7353,97,2000-06-10,wk58,
7354,97,2000-06-10,wk59,
7355,97,2000-06-10,wk60,
7356,97,2000-06-10,wk61,
7357,97,2000-06-10,wk62,
7358,97,2000-06-10,wk63,
7359,97,2000-06-10,wk64,
7360,97,2000-06-10,wk65,
7361,97,2000-06-10,wk66,
7362,97,2000-06-10,wk67,
7363,97,2000-06-10,wk68,
7364,97,2000-06-10,wk69,
7365,97,2000-06-10,wk70,
7366,97,2000-06-10,wk71,
7367,97,2000-06-10,wk72,
7368,97,2000-06-10,wk73,
7369,97,2000-06-10,wk74,
7370,97,2000-06-10,wk75,
7371,97,2000-06-10,wk76,
7372,98,2000-10-21,wk1,77.0
7373,98,2000-10-21,wk2,71.0
7374,98,2000-10-21,wk3,64.0
7375,98,2000-10-21,wk4,57.0
7376,98,2000-10-21,wk5,55.0
7377,98,2000-10-21,wk6,51.0
7378,98,2000-10-21,wk7,46.0
7379,98,2000-10-21,wk8,44.0
7380,98,2000-10-21,wk9,36.0
7381,98,2000-10-21,wk10,39.0
7382,98,2000-10-21,wk11,34.0
7383,98,2000-10-21,wk12,46.0
7384,98,2000-10-21,wk13,44.0
7385,98,2000-10-21,wk14,36.0
7386,98,2000-10-21,wk15,42.0
7387,98,2000-10-21,wk16,53.0
7388,98,2000-10-21,wk17,58.0
7389,98,2000-10-21,wk18,74.0
7390,98,2000-10-21,wk19,81.0
7391,98,2000-10-21,wk20,86.0
7392,98,2000-10-21,wk21,
7393,98,2000-10-21,wk22,
7394,98,2000-10-21,wk23,
7395,98,2000-10-21,wk24,
7396,98,2000-10-21,wk25,
7397,98,2000-10-21,wk26,
7398,98,2000-10-21,wk27,
7399,98,2000-10-21,wk28,
7400,98,2000-10-21,wk29,
7401,98,2000-10-21,wk30,
7402,98,2000-10-21,wk31,
7403,98,2000-10-21,wk32,
7404,98,2000-10-21,wk33,
7405,98,2000-10-21,wk34,
7406,98,2000-10-21,wk35,
7407,98,2000-10-21,wk36,
7408,98,2000-10-21,wk37,
7409,98,2000-10-21,wk38,
7410,98,2000-10-21,wk39,
7411,98,2000-10-21,wk40,
7412,98,2000-10-21,wk41,
7413,98,2000-10-21,wk42,
7414,98,2000-10-21,wk43,
7415,98,2000-10-21,wk44,
7416,98,2000-10-21,wk45,
7417,98,2000-10-21,wk46,
7418,98,2000-10-21,wk47,
7419,98,2000-10-21,wk48,
7420,98,2000-10-21,wk49,
7421,98,2000-10-21,wk50,
7422,98,2000-10-21,wk51,
7423,98,2000-10-21,wk52,
7424,98,2000-10-21,wk53,
7425,98,2000-10-21,wk54,
7426,98,2000-10-21,wk55,
7427,98,2000-10-21,wk56,
7428,98,2000-10-21,wk57,
7429,98,2000-10-21,wk58,
7430,98,2000-10-21,wk59,
7431,98,2000-10-21,wk60,
7432,98,2000-10-21,wk61,
7433,98,2000-10-21,wk62,
7434,98,2000-10-21,wk63,
7435,98,2000-10-21,wk64,
7436,98,2000-10-21,wk65,
7437,98,2000-10-21,wk66,
7438,98,2000-10-21,wk67,
7439,98,2000-10-21,wk68,
7440,98,2000-10-21,wk69,
7441,98,2000-10-21,wk70,
7442,98,2000-10-21,wk71,
7443,98,2000-10-21,wk72,
7444,98,2000-10-21,wk73,
7445,98,2000-10-21,wk74,
7446,98,2000-10-21,wk75,
7447,98,2000-10-21,wk76,
7448,99,2000-07-15,wk1,89.0
7449,99,2000-07-15,wk2,88.0
7450,99,2000-07-15,wk3,88.0
7451,99,2000-07-15,wk4,91.0
7452,99,2000-07-15,wk5,95.0
7453,99,2000-07-15,wk6,
7454,99,2000-07-15,wk7,
7455,99,2000-07-15,wk8,
7456,99,2000-07-15,wk9,
7457,99,2000-07-15,wk10,
7458,99,2000-07-15,wk11,
7459,99,2000-07-15,wk12,
7460,99,2000-07-15,wk13,
7461,99,2000-07-15,wk14,
7462,99,2000-07-15,wk15,
7463,99,2000-07-15,wk16,
7464,99,2000-07-15,wk17,
7465,99,2000-07-15,wk18,
7466,99,2000-07-15,wk19,
7467,99,2000-07-15,wk20,
7468,99,2000-07-15,wk21,
7469,99,2000-07-15,wk22,
7470,99,2000-07-15,wk23,
7471,99,2000-07-15,wk24,
7472,99,2000-07-15,wk25,
7473,99,2000-07-15,wk26,
7474,99,2000-07-15,wk27,
7475,99,2000-07-15,wk28,
7476,99,2000-07-15,wk29,
7477,99,2000-07-15,wk30,
7478,99,2000-07-15,wk31,
7479,99,2000-07-15,wk32,
7480,99,2000-07-15,wk33,
7481,99,2000-07-15,wk34,
7482,99,2000-07-15,wk35,
7483,99,2000-07-15,wk36,
7484,99,2000-07-15,wk37,
7485,99,2000-07-15,wk38,
7486,99,2000-07-15,wk39,
7487,99,2000-07-15,wk40,
7488,99,2000-07-15,wk41,
7489,99,2000-07-15,wk42,
7490,99,2000-07-15,wk43,
7491,99,2000-07-15,wk44,
7492,99,2000-07-15,wk45,
7493,99,2000-07-15,wk46,
7494,99,2000-07-15,wk47,
7495,99,2000-07-15,wk48,
7496,99,2000-07-15,wk49,
7497,99,2000-07-15,wk50,
7498,99,2000-07-15,wk51,
7499,99,2000-07-15,wk52,
7500,99,2000-07-15,wk53,
7501,99,2000-07-15,wk54,
7502,99,2000-07-15,wk55,
7503,99,2000-07-15,wk56,
7504,99,2000-07-15,wk57,
7505,99,2000-07-15,wk58,
7506,99,2000-07-15,wk59,
7507,99,2000-07-15,wk60,
7508,99,2000-07-15,wk61,
7509,99,2000-07-15,wk62,
7510,99,2000-07-15,wk63,
7511,99,2000-07-15,wk64,
7512,99,2000-07-15,wk65,
7513,99,2000-07-15,wk66,
7514,99,2000-07-15,wk67,
7515,99,2000-07-15,wk68,
7516,99,2000-07-15,wk69,
7517,99,2000-07-15,wk70,
7518,99,2000-07-15,wk71,
7519,99,2000-07-15,wk72,
7520,99,2000-07-15,wk73,
7521,99,2000-07-15,wk74,
7522,99,2000-07-15,wk75,
7523,99,2000-07-15,wk76,
7524,100,2000-01-08,wk1,94.0
7525,100,2000-01-08,wk2,91.0
7526,100,2000-01-08,wk3,57.0
7527,100,2000-01-08,wk4,46.0
7528,100,2000-01-08,wk5,46.0
7529,100,2000-01-08,wk6,40.0
7530,100,2000-01-08,wk7,34.0
7531,100,2000-01-08,wk8,39.0
7532,100,2000-01-08,wk9,42.0
7533,100,2000-01-08,wk10,46.0
7534,100,2000-01-08,wk11,50.0
7535,100,2000-01-08,wk12,59.0
7536,100,2000-01-08,wk13,66.0
7537,100,2000-01-08,wk14,78.0
7538,100,2000-01-08,wk15,87.0
7539,100,2000-01-08,wk16,99.0
7540,100,2000-01-08,wk17,
7541,100,2000-01-08,wk18,
7542,100,2000-01-08,wk19,
7543,100,2000-01-08,wk20,
7544,100,2000-01-08,wk21,
7545,100,2000-01-08,wk22,
7546,100,2000-01-08,wk23,
7547,100,2000-01-08,wk24,
7548,100,2000-01-08,wk25,
7549,100,2000-01-08,wk26,
7550,100,2000-01-08,wk27,
7551,100,2000-01-08,wk28,
7552,100,2000-01-08,wk29,
7553,100,2000-01-08,wk30,
7554,100,2000-01-08,wk31,
7555,100,2000-01-08,wk32,
7556,100,2000-01-08,wk33,
7557,100,2000-01-08,wk34,
7558,100,2000-01-08,wk35,
7559,100,2000-01-08,wk36,
7560,100,2000-01-08,wk37,
7561,100,2000-01-08,wk38,
7562,100,2000-01-08,wk39,
7563,100,2000-01-08,wk40,
7564,100,2000-01-08,wk41,
7565,100,2000-01-08,wk42,
7566,100,2000-01-08,wk43,
7567,100,2000-01-08,wk44,
7568,100,2000-01-08,wk45,
7569,100,2000-01-08,wk46,
7570,100,2000-01-08,wk47,
7571,100,2000-01-08,wk48,
7572,100,2000-01-08,wk49,
7573,100,2000-01-08,wk50,
7574,100,2000-01-08,wk51,
7575,100,2000-01-08,wk52,
7576,100,2000-01-08,wk53,
7577,100,2000-01-08,wk54,
7578,100,2000-01-08,wk55,
7579,100,2000-01-08,wk56,
7580,100,2000-01-08,wk57,
7581,100,2000-01-08,wk58,
7582,100,2000-01-08,wk59,
7583,100,2000-01-08,wk60,
7584,100,2000-01-08,wk61,
7585,100,2000-01-08,wk62,
7586,100,2000-01-08,wk63,
7587,100,2000-01-08,wk64,
7588,100,2000-01-08,wk65,
7589,100,2000-01-08,wk66,
7590,100,2000-01-08,wk67,
7591,100,2000-01-08,wk68,
7592,100,2000-01-08,wk69,
7593,100,2000-01-08,wk70,
7594,100,2000-01-08,wk71,
7595,100,2000-01-08,wk72,
7596,100,2000-01-08,wk73,
7597,100,2000-01-08,wk74,
7598,100,2000-01-08,wk75,
7599,100,2000-01-08,wk76,
7600,101,2000-07-08,wk1,77.0
7601,101,2000-07-08,wk2,69.0
7602,101,2000-07-08,wk3,53.0
7603,101,2000-07-08,wk4,37.0
7604,101,2000-07-08,wk5,33.0
7605,101,2000-07-08,wk6,25.0
7606,101,2000-07-08,wk7,24.0
7607,101,2000-07-08,wk8,23.0
7608,101,2000-07-08,wk9,22.0
7609,101,2000-07-08,wk10,25.0
7610,101,2000-07-08,wk11,28.0
7611,101,2000-07-08,wk12,25.0
7612,101,2000-07-08,wk13,11.0
7613,101,2000-07-08,wk14,13.0
7614,101,2000-07-08,wk15,13.0
7615,101,2000-07-08,wk16,11.0
7616,101,2000-07-08,wk17,18.0
7617,101,2000-07-08,wk18,28.0
7618,101,2000-07-08,wk19,36.0
7619,101,2000-07-08,wk20,39.0
7620,101,2000-07-08,wk21,45.0
7621,101,2000-07-08,wk22,
7622,101,2000-07-08,wk23,
7623,101,2000-07-08,wk24,
7624,101,2000-07-08,wk25,
7625,101,2000-07-08,wk26,
7626,101,2000-07-08,wk27,
7627,101,2000-07-08,wk28,
7628,101,2000-07-08,wk29,
7629,101,2000-07-08,wk30,
7630,101,2000-07-08,wk31,
7631,101,2000-07-08,wk32,
7632,101,2000-07-08,wk33,
7633,101,2000-07-08,wk34,
7634,101,2000-07-08,wk35,
7635,101,2000-07-08,wk36,
7636,101,2000-07-08,wk37,
7637,101,2000-07-08,wk38,
7638,101,2000-07-08,wk39,
7639,101,2000-07-08,wk40,
7640,101,2000-07-08,wk41,
7641,101,2000-07-08,wk42,
7642,101,2000-07-08,wk43,
7643,101,2000-07-08,wk44,
7644,101,2000-07-08,wk45,
7645,101,2000-07-08,wk46,
7646,101,2000-07-08,wk47,
7647,101,2000-07-08,wk48,
7648,101,2000-07-08,wk49,
7649,101,2000-07-08,wk50,
7650,101,2000-07-08,wk51,
7651,101,2000-07-08,wk52,
7652,101,2000-07-08,wk53,
7653,101,2000-07-08,wk54,
7654,101,2000-07-08,wk55,
7655,101,2000-07-08,wk56,
7656,101,2000-07-08,wk57,
7657,101,2000-07-08,wk58,
7658,101,2000-07-08,wk59,
7659,101,2000-07-08,wk60,
7660,101,2000-07-08,wk61,
7661,101,2000-07-08,wk62,
7662,101,2000-07-08,wk63,
7663,101,2000-07-08,wk64,
7664,101,2000-07-08,wk65,
7665,101,2000-07-08,wk66,
7666,101,2000-07-08,wk67,
7667,101,2000-07-08,wk68,
7668,101,2000-07-08,wk69,
7669,101,2000-07-08,wk70,
7670,101,2000-07-08,wk71,
7671,101,2000-07-08,wk72,
7672,101,2000-07-08,wk73,
7673,101,2000-07-08,wk74,
7674,101,2000-07-08,wk75,
7675,101,2000-07-08,wk76,
7676,102,2000-06-10,wk1,91.0
7677,102,2000-06-10,wk2,80.0
7678,102,2000-06-10,wk3,75.0
7679,102,2000-06-10,wk4,61.0
7680,102,2000-06-10,wk5,60.0
7681,102,2000-06-10,wk6,52.0
7682,102,2000-06-10,wk7,45.0
7683,102,2000-06-10,wk8,40.0
7684,102,2000-06-10,wk9,36.0
7685,102,2000-06-10,wk10,32.0
7686,102,2000-06-10,wk11,37.0
7687,102,2000-06-10,wk12,45.0
7688,102,2000-06-10,wk13,68.0
7689,102,2000-06-10,wk14,80.0
7690,102,2000-06-10,wk15,80.0
7691,102,2000-06-10,wk16,89.0
7692,102,2000-06-10,wk17,96.0
7693,102,2000-06-10,wk18,
7694,102,2000-06-10,wk19,
7695,102,2000-06-10,wk20,
7696,102,2000-06-10,wk21,
7697,102,2000-06-10,wk22,
7698,102,2000-06-10,wk23,
7699,102,2000-06-10,wk24,
7700,102,2000-06-10,wk25,
7701,102,2000-06-10,wk26,
7702,102,2000-06-10,wk27,
7703,102,2000-06-10,wk28,
7704,102,2000-06-10,wk29,
7705,102,2000-06-10,wk30,
7706,102,2000-06-10,wk31,
7707,102,2000-06-10,wk32,
7708,102,2000-06-10,wk33,
7709,102,2000-06-10,wk34,
7710,102,2000-06-10,wk35,
7711,102,2000-06-10,wk36,
7712,102,2000-06-10,wk37,
7713,102,2000-06-10,wk38,
7714,102,2000-06-10,wk39,
7715,102,2000-06-10,wk40,
7716,102,2000-06-10,wk41,
7717,102,2000-06-10,wk42,
7718,102,2000-06-10,wk43,
7719,102,2000-06-10,wk44,
7720,102,2000-06-10,wk45,
7721,102,2000-06-10,wk46,
7722,102,2000-06-10,wk47,
7723,102,2000-06-10,wk48,
7724,102,2000-06-10,wk49,
7725,102,2000-06-10,wk50,
7726,102,2000-06-10,wk51,
7727,102,2000-06-10,wk52,
7728,102,2000-06-10,wk53,
7729,102,2000-06-10,wk54,
7730,102,2000-06-10,wk55,
7731,102,2000-06-10,wk56,
7732,102,2000-06-10,wk57,
7733,102,2000-06-10,wk58,
7734,102,2000-06-10,wk59,
7735,102,2000-06-10,wk60,
7736,102,2000-06-10,wk61,
7737,102,2000-06-10,wk62,
7738,102,2000-06-10,wk63,
7739,102,2000-06-10,wk64,
7740,102,2000-06-10,wk65,
7741,102,2000-06-10,wk66,
7742,102,2000-06-10,wk67,
7743,102,2000-06-10,wk68,
7744,102,2000-06-10,wk69,
7745,102,2000-06-10,wk70,
7746,102,2000-06-10,wk71,
7747,102,2000-06-10,wk72,
7748,102,2000-06-10,wk73,
7749,102,2000-06-10,wk74,
7750,102,2000-06-10,wk75,
7751,102,2000-06-10,wk76,
7752,103,1999-11-13,wk1,94.0
7753,103,1999-11-13,wk2,94.0
7754,103,1999-11-13,wk3,94.0
7755,103,1999-11-13,wk4,87.0
7756,103,1999-11-13,wk5,77.0
7757,103,1999-11-13,wk6,77.0
7758,103,1999-11-13,wk7,83.0
7759,103,1999-11-13,wk8,82.0
7760,103,1999-11-13,wk9,82.0
7761,103,1999-11-13,wk10,92.0
7762,103,1999-11-13,wk11,76.0
7763,103,1999-11-13,wk12,95.0
7764,103,1999-11-13,wk13,
7765,103,1999-11-13,wk14,
7766,103,1999-11-13,wk15,
7767,103,1999-11-13,wk16,
7768,103,1999-11-13,wk17,
7769,103,1999-11-13,wk18,
7770,103,1999-11-13,wk19,
7771,103,1999-11-13,wk20,
7772,103,1999-11-13,wk21,
7773,103,1999-11-13,wk22,
7774,103,1999-11-13,wk23,
7775,103,1999-11-13,wk24,
7776,103,1999-11-13,wk25,
7777,103,1999-11-13,wk26,
7778,103,1999-11-13,wk27,
7779,103,1999-11-13,wk28,
7780,103,1999-11-13,wk29,
7781,103,1999-11-13,wk30,
7782,103,1999-11-13,wk31,
7783,103,1999-11-13,wk32,
7784,103,1999-11-13,wk33,
7785,103,1999-11-13,wk34,
7786,103,1999-11-13,wk35,
7787,103,1999-11-13,wk36,
7788,103,1999-11-13,wk37,
7789,103,1999-11-13,wk38,
7790,103,1999-11-13,wk39,
7791,103,1999-11-13,wk40,
7792,103,1999-11-13,wk41,
7793,103,1999-11-13,wk42,
7794,103,1999-11-13,wk43,
7795,103,1999-11-13,wk44,
7796,103,1999-11-13,wk45,
7797,103,1999-11-13,wk46,
7798,103,1999-11-13,wk47,
7799,103,1999-11-13,wk48,
7800,103,1999-11-13,wk49,
7801,103,1999-11-13,wk50,
7802,103,1999-11-13,wk51,
7803,103,1999-11-13,wk52,
7804,103,1999-11-13,wk53,
7805,103,1999-11-13,wk54,
7806,103,1999-11-13,wk55,
7807,103,1999-11-13,wk56,
7808,103,1999-11-13,wk57,
7809,103,1999-11-13,wk58,
7810,103,1999-11-13,wk59,
7811,103,1999-11-13,wk60,
7812,103,1999-11-13,wk61,
7813,103,1999-11-13,wk62,
7814,103,1999-11-13,wk63,
7815,103,1999-11-13,wk64,
7816,103,1999-11-13,wk65,
7817,103,1999-11-13,wk66,
7818,103,1999-11-13,wk67,
7819,103,1999-11-13,wk68,
7820,103,1999-11-13,wk69,
7821,103,1999-11-13,wk70,
7822,103,1999-11-13,wk71,
7823,103,1999-11-13,wk72,
7824,103,1999-11-13,wk73,
7825,103,1999-11-13,wk74,
7826,103,1999-11-13,wk75,
7827,103,1999-11-13,wk76,
7828,104,1999-11-27,wk1,91.0
7829,104,1999-11-27,wk2,74.0
7830,104,1999-11-27,wk3,64.0
7831,104,1999-11-27,wk4,52.0
7832,104,1999-11-27,wk5,38.0
7833,104,1999-11-27,wk6,38.0
7834,104,1999-11-27,wk7,34.0
7835,104,1999-11-27,wk8,31.0
7836,104,1999-11-27,wk9,21.0
7837,104,1999-11-27,wk10,19.0
7838,104,1999-11-27,wk11,12.0
7839,104,1999-11-27,wk12,13.0
7840,104,1999-11-27,wk13,15.0
7841,104,1999-11-27,wk14,20.0
7842,104,1999-11-27,wk15,19.0
7843,104,1999-11-27,wk16,22.0
7844,104,1999-11-27,wk17,23.0
7845,104,1999-11-27,wk18,24.0
7846,104,1999-11-27,wk19,31.0
7847,104,1999-11-27,wk20,42.0
7848,104,1999-11-27,wk21,
7849,104,1999-11-27,wk22,
7850,104,1999-11-27,wk23,
7851,104,1999-11-27,wk24,
7852,104,1999-11-27,wk25,
7853,104,1999-11-27,wk26,
7854,104,1999-11-27,wk27,
7855,104,1999-11-27,wk28,
7856,104,1999-11-27,wk29,
7857,104,1999-11-27,wk30,
7858,104,1999-11-27,wk31,
7859,104,1999-11-27,wk32,
7860,104,1999-11-27,wk33,
7861,104,1999-11-27,wk34,
7862,104,1999-11-27,wk35,
7863,104,1999-11-27,wk36,
7864,104,1999-11-27,wk37,
7865,104,1999-11-27,wk38,
7866,104,1999-11-27,wk39,
7867,104,1999-11-27,wk40,
7868,104,1999-11-27,wk41,
7869,104,1999-11-27,wk42,
7870,104,1999-11-27,wk43,
7871,104,1999-11-27,wk44,
7872,104,1999-11-27,wk45,
7873,104,1999-11-27,wk46,
7874,104,1999-11-27,wk47,
7875,104,1999-11-27,wk48,
7876,104,1999-11-27,wk49,
7877,104,1999-11-27,wk50,
7878,104,1999-11-27,wk51,
7879,104,1999-11-27,wk52,
7880,104,1999-11-27,wk53,
7881,104,1999-11-27,wk54,
7882,104,1999-11-27,wk55,
7883,104,1999-11-27,wk56,
7884,104,1999-11-27,wk57,
7885,104,1999-11-27,wk58,
7886,104,1999-11-27,wk59,
7887,104,1999-11-27,wk60,
7888,104,1999-11-27,wk61,
7889,104,1999-11-27,wk62,
7890,104,1999-11-27,wk63,
7891,104,1999-11-27,wk64,
7892,104,1999-11-27,wk65,
7893,104,1999-11-27,wk66,
7894,104,1999-11-27,wk67,
7895,104,1999-11-27,wk68,
7896,104,1999-11-27,wk69,
